B2,B3,B4,B8,rh98,region
0.0634,0.0889,0.1209,0.2784,10.210000038146973,WesternGhats
0.0325,0.0525,0.0347,0.2857,12.430000305175781,WesternGhats
0.0561,0.07845,0.09245,0.25215,12.40999984741211,WesternGhats
0.0641,0.0973,0.0932,0.3148,2.5799999237060547,WesternGhats
0.03655,0.05955,0.04735,0.27555,13.390000343322754,WesternGhats
0.0341,0.0584,0.0338,0.2891,11.029999732971191,WesternGhats
0.03385,0.0531,0.03485,0.25985,23.75,WesternGhats
0.0423,0.0677,0.05525,0.28035,2.690000057220459,WesternGhats
0.0402,0.0606,0.0574,0.2682,9.550000190734863,WesternGhats
0.0353,0.0592,0.0486,0.2571,12.510000228881836,WesternGhats
0.0399,0.0637,0.0587,0.2623,13.260000228881836,WesternGhats
0.0367,0.06,0.056,0.2496,7.409999847412109,WesternGhats
0.02335,0.041,0.02365,0.2677,21.690001,WesternGhats
0.04145,0.06405,0.06765,0.30285,11.029999732971191,WesternGhats
0.0272,0.0468,0.0288,0.3393,18.989999771118164,WesternGhats
0.02885,0.0467,0.0305,0.27815,17.459999,WesternGhats
0.03995,0.05995,0.0635,0.26655,12.520000457763672,WesternGhats
0.0338,0.0549,0.04205,0.2353,25.200001,WesternGhats
0.03265,0.05565,0.03515,0.28215,33.81999969482422,WesternGhats
0.0309,0.0531,0.034,0.293,31.459999,WesternGhats
0.0405,0.0678,0.0609,0.3371,3.0199999809265137,WesternGhats
0.0313,0.0537,0.0356,0.2757,28.620001,WesternGhats
0.0282,0.0413,0.028,0.1983,23.40999984741211,WesternGhats
0.0353,0.0546,0.045,0.2524,21.68000030517578,WesternGhats
0.0315,0.04895,0.03155,0.24515,11.350000381469727,WesternGhats
0.0284,0.0421,0.0262,0.2403,20.559999,WesternGhats
0.03845,0.05885,0.05475,0.25615,15.369999885559082,WesternGhats
0.03295,0.0498,0.0376,0.2393,20.270000457763672,WesternGhats
0.025433334,0.044675,0.0243,0.2675,18.450001,WesternGhats
0.04985,0.0692,0.06953333,0.22265,11.119999885559082,WesternGhats
0.025175,0.04275,0.0262,0.2251,22.530001,WesternGhats
0.0236,0.0394,0.02325,0.235,28.34000015258789,WesternGhats
0.02315,0.040933333,0.02598,0.2508375,19.850000381469727,WesternGhats
0.026233334,0.05125,0.02945,0.30435,19.25,WesternGhats
0.04385,0.067525,0.0621,0.2694,16.200001,WesternGhats
0.038075,0.05785,0.06215,0.213975,11.449999809265137,WesternGhats
0.040266667,0.05995,0.0592,0.25762,24.700001,WesternGhats
0.03745,0.06306667,0.05038,0.2823,6.130000114440918,WesternGhats
0.0337,0.05455,0.04305,0.2575,6.360000133514404,WesternGhats
0.028733334,0.0496,0.032066666,0.2648,15.5,WesternGhats
0.0296,0.0531,0.035533335,0.3248,2.619999885559082,WesternGhats
0.0301,0.0536,0.0402,0.2884,20.549999,WesternGhats
0.040966667,0.06775,0.056975,0.2845,5.840000152587891,WesternGhats
0.033166666,0.05755,0.0412,0.2738,4.449999809265137,WesternGhats
0.03875,0.0685,0.0476,0.3466,13.369999885559082,WesternGhats
0.026175,0.0443,0.026483333,0.24711667,16.329999923706055,WesternGhats
0.0436,0.06943333,0.05675,0.3186,8.119999885559082,WesternGhats
0.048,0.0774,0.0732,0.2741,2.9800000190734863,WesternGhats
0.0753,0.10665,0.1228375,0.3034,9.59000015258789,WesternGhats
0.0278,0.0402,0.0327,0.239,11.720000267028809,WesternGhats
0.028,0.0445,0.0323,0.253,20.790001,WesternGhats
0.0252,0.0381,0.03015,0.24305,19.690001,WesternGhats
0.0333,0.0517,0.0432,0.2268,17.549999,WesternGhats
0.0255,0.039,0.0301,0.2289,16.31999969482422,WesternGhats
0.0331,0.0637,0.0411,0.3317,15.15999984741211,WesternGhats
0.0368,0.056,0.0545,0.22575,8.079999923706055,WesternGhats
0.0281,0.0424,0.0296,0.2425,25.459999,WesternGhats
0.03075,0.045,0.0342,0.22075,23.959999,WesternGhats
0.03,0.04735,0.03365,0.23785,12.760000228881836,WesternGhats
0.0334,0.05515,0.0382,0.25915,14.949999809265137,WesternGhats
0.034,0.0505,0.041,0.2187,11.960000038146973,WesternGhats
0.0309,0.061,0.0337,0.3666,22.5,WesternGhats
0.0299,0.0588,0.0336,0.3264,17.350000381469727,WesternGhats
0.0574,0.0841,0.1146,0.2227,3.0999999046325684,WesternGhats
0.026,0.0453,0.0279,0.3111,27.850000381469727,WesternGhats
0.0336,0.05695,0.046,0.27685,17.709999,WesternGhats
0.0504,0.082,0.08835,0.28495,8.649999618530273,WesternGhats
0.0316,0.056,0.0418,0.2914,6.730000019073486,WesternGhats
0.0275,0.0449,0.0305,0.2548,22.209999,WesternGhats
0.0288,0.04345,0.0309,0.2438,22.809999,WesternGhats
0.026,0.0426,0.0262,0.2759,19.81999969482422,WesternGhats
0.0288,0.0524,0.041,0.2783,17.760000228881836,WesternGhats
0.03365,0.05425,0.0429,0.274,22.889999,WesternGhats
0.03645,0.05585,0.0398,0.3311,28.540001,WesternGhats
0.042075,0.0694,0.0607,0.3217,3.359999895095825,WesternGhats
0.02925,0.0489,0.032966666,0.30135,26.459999,WesternGhats
0.0305,0.05025,0.04405,0.229875,41.389999,WesternGhats
0.0372,0.060266666,0.0403,0.2933,7.860000133514404,WesternGhats
0.0374,0.0586,0.0459,0.2905,3.619999885559082,WesternGhats
0.02645,0.04785,0.03065,0.28315,14.449999809265137,WesternGhats
0.0261,0.0441,0.0281,0.2514,17.0,WesternGhats
0.03965,0.06415,0.0623,0.26485,9.399999618530273,WesternGhats
0.0268,0.0436,0.0307,0.2548,14.229999542236328,WesternGhats
0.0444,0.0694,0.0702,0.2432,24.899999618530273,WesternGhats
0.02945,0.04395,0.037,0.1858,27.120001,WesternGhats
0.0355,0.0544,0.0502,0.2798,16.59000015258789,WesternGhats
0.03785,0.0615,0.05715,0.27725,11.9399995803833,WesternGhats
0.0293,0.0453,0.0346,0.2296,13.479999542236328,WesternGhats
0.0272,0.0443,0.0279,0.2511,16.059999,WesternGhats
0.0399,0.06355,0.0586,0.2495,5.579999923706055,WesternGhats
0.0338,0.0563,0.0403,0.2816,15.520000457763672,WesternGhats
0.0345,0.057,0.0502,0.2747,13.069999694824219,WesternGhats
0.05623333,0.08325,0.1223,0.24215,3.890000104904175,WesternGhats
0.028325,0.0471,0.0318,0.29315,27.75,WesternGhats
0.0267,0.04405,0.0265,0.25,28.43000030517578,WesternGhats
0.02375,0.0424,0.02455,0.27455,21.84000015258789,WesternGhats
0.0195,0.0418,0.0195,0.2847,11.079999923706055,WesternGhats
0.0209,0.0438,0.0213,0.3169,19.739999771118164,WesternGhats
0.0355,0.0551,0.0496,0.241,8.260000228881836,WesternGhats
0.0225,0.0415,0.0247,0.2793,19.370001,WesternGhats
0.0284,0.0435,0.02985,0.2732,20.879999,WesternGhats
0.0312,0.0489,0.03535,0.281,17.959999,WesternGhats
0.0479,0.0741,0.0825,0.2736,10.020000457763672,WesternGhats
0.0288,0.0437,0.0312,0.2408,25.31999969482422,WesternGhats
0.0282,0.0415,0.0306,0.2418,27.379999,WesternGhats
0.0282,0.0416,0.03005,0.24165,26.860001,WesternGhats
0.0263,0.0398,0.03025,0.23225,22.700001,WesternGhats
0.0249,0.034,0.0274,0.1963,22.030001,WesternGhats
0.0236,0.0356,0.0248,0.2591,23.829999923706055,WesternGhats
0.0276,0.0421,0.0304,0.2519,25.170000076293945,WesternGhats
0.0287,0.0426,0.0334,0.2444,29.100000381469727,WesternGhats
0.0301,0.0456,0.0423,0.2267,3.7699999809265137,WesternGhats
0.0243,0.0386,0.0276,0.2226,19.639999,WesternGhats
0.024,0.0382,0.0262,0.2179,28.620001,WesternGhats
0.0268,0.0477,0.0333,0.2521,13.430000305175781,WesternGhats
0.0371,0.0554,0.0464,0.224,4.679999828338623,WesternGhats
0.053,0.04605,0.0293,0.02095,2.3499999046325684,WesternGhats
0.05386,0.04587,0.02835,0.02073,2.0199999809265137,WesternGhats
0.033,0.053,0.03925,0.25605,17.270000457763672,WesternGhats
0.0332,0.0565,0.0393,0.2669,13.239999771118164,WesternGhats
0.043,0.0654,0.0731,0.2615,7.849999904632568,WesternGhats
0.0266,0.0461,0.027,0.2877,14.210000038146973,WesternGhats
0.0275,0.0469,0.0305,0.2682,24.389999,WesternGhats
0.0278,0.0464,0.0319,0.2634,28.129999,WesternGhats
0.04485,0.0653,0.06475,0.2419,19.229999542236328,WesternGhats
0.024,0.0431,0.0238,0.2757,15.479999542236328,WesternGhats
0.027,0.0505,0.0321,0.2485,16.639999,WesternGhats
0.0286,0.04905,0.02975,0.2287,18.81999969482422,WesternGhats
0.0298,0.0515,0.0305,0.243,16.200001,WesternGhats
0.0565,0.0846,0.1019,0.2691,4.670000076293945,WesternGhats
0.0259,0.04515,0.02595,0.2917,18.399999618530273,WesternGhats
0.02815,0.0467,0.03185,0.2562,16.780001,WesternGhats
0.029325,0.051433332,0.030783333,0.2632,18.389999,WesternGhats
0.0317,0.04915,0.0407,0.24276666,13.630000114440918,WesternGhats
0.028433334,0.05,0.03185,0.2494,15.880000114440918,WesternGhats
0.0390125,0.06215,0.050116666,0.2632,19.780001,WesternGhats
0.05285,0.07625,0.083575,0.24635,10.640000343322754,WesternGhats
0.0321,0.0528,0.0355,0.27986667,19.549999,WesternGhats
0.035425,0.055908334,0.0482,0.2828,16.860001,WesternGhats
0.0305,0.0568,0.0327,0.33033332,19.110001,WesternGhats
0.0232,0.045966666,0.0249,0.3014,18.850000381469727,WesternGhats
0.03495,0.055333335,0.042633332,0.23985,2.609999895095825,WesternGhats
0.0308,0.0517,0.038,0.25341666,17.879999,WesternGhats
0.0284,0.04705,0.031358335,0.245125,12.789999961853027,WesternGhats
0.048333332,0.0764,0.061325,0.30905,3.440000057220459,WesternGhats
0.0587,0.08516667,0.09665,0.2833,17.90999984741211,WesternGhats
0.02426,0.0429,0.024283333,0.26536667,19.0,WesternGhats
0.0275,0.0475,0.02895,0.26195,24.270000457763672,WesternGhats
0.0251,0.0422,0.02725,0.24995,27.06999969482422,WesternGhats
0.03085,0.04275,0.0317,0.23645,20.40999984741211,WesternGhats
0.02775,0.0433,0.0276,0.26065,26.920000076293945,WesternGhats
0.05745,0.051911112,0.033785716,0.022144444,2.690000057220459,WesternGhats
0.056375,0.051125,0.031675,0.02096,2.200000047683716,WesternGhats
0.05598,0.0522,0.031766668,0.021083333,2.319999933242798,WesternGhats
0.057533335,0.05146,0.032325,0.020518182,2.240000009536743,WesternGhats
0.0571,0.0524,0.03237,0.020418182,2.359999895095825,WesternGhats
0.058175,0.052075,0.0317,0.020775,2.130000114440918,WesternGhats
0.05654,0.050983332,0.032083333,0.021014286,2.2799999713897705,WesternGhats
0.059,0.052375,0.031766668,0.021928571,2.2100000381469727,WesternGhats
0.056466665,0.051225,0.0316,0.0204875,2.240000009536743,WesternGhats
0.0561,0.053683333,0.03215,0.02074,2.2799999713897705,WesternGhats
0.056566667,0.050857577,0.03045,0.020654546,2.1700000762939453,WesternGhats
0.0562,0.05225,0.030466666,0.02065,2.359999895095825,WesternGhats
0.056966666,0.0525,0.03125667,0.021066668,2.130000114440918,WesternGhats
0.05555,0.051075,0.030585714,0.0211,2.2799999713897705,WesternGhats
0.0561,0.0531875,0.0308,0.021,2.430000066757202,WesternGhats
0.05595,0.051966667,0.031073809,0.0211625,2.5799999237060547,WesternGhats
0.057083335,0.05422,0.031466667,0.020022223,2.390000104904175,WesternGhats
0.059484616,0.055483334,0.030206667,0.020527778,2.390000104904175,WesternGhats
0.05712,0.054328572,0.030775,0.020183334,2.319999933242798,WesternGhats
0.0580625,0.05606,0.03085,0.0200125,2.359999895095825,WesternGhats
0.057475,0.055028573,0.03092857,0.02102,2.359999895095825,WesternGhats
0.05816,0.05507143,0.030833334,0.019622857,2.359999895095825,WesternGhats
0.05735,0.05418,0.030766666,0.02005,2.2799999713897705,WesternGhats
0.057033334,0.05515,0.03088,0.020554762,2.359999895095825,WesternGhats
0.057183333,0.05344,0.030066667,0.021044444,2.390000104904175,WesternGhats
0.05732,0.05415,0.02985,0.020022223,2.3499999046325684,WesternGhats
0.0258,0.0474,0.02545,0.29345,18.139999,WesternGhats
0.0418,0.06045,0.0646,0.225225,5.300000190734863,WesternGhats
0.0285,0.0551,0.03135,0.30805713,23.399999618530273,WesternGhats
0.0369,0.0582,0.0501,0.237975,5.0,WesternGhats
0.03115,0.0524,0.037375,0.26096666,6.340000152587891,WesternGhats
0.03035,0.05155,0.03375,0.24885,14.739999771118164,WesternGhats
0.0303,0.045225,0.03664167,0.20765,14.550000190734863,WesternGhats
0.038,0.0621,0.0579,0.2625,10.930000305175781,WesternGhats
0.02714,0.0452,0.030975,0.23736,9.170000076293945,WesternGhats
0.05205,0.042766668,0.027957143,0.01975,2.430000066757202,WesternGhats
0.05270833,0.043133333,0.0288,0.01996,2.430000066757202,WesternGhats
0.052864287,0.04465,0.028575,0.0206,2.2799999713897705,WesternGhats
0.052075,0.043433335,0.0284,0.0201,2.5399999618530273,WesternGhats
0.05244,0.043166667,0.028875,0.019925,2.319999933242798,WesternGhats
0.0519,0.0433,0.029825,0.0203,2.5799999237060547,WesternGhats
0.0526,0.043566667,0.02898,0.02005,2.3499999046325684,WesternGhats
0.05356667,0.0444,0.029083334,0.01982,2.690000057220459,WesternGhats
0.052216668,0.04344,0.0298,0.020233333,2.2799999713897705,WesternGhats
0.05226667,0.0434,0.02884,0.019966668,2.0899999141693115,WesternGhats
0.03965,0.05985,0.05485,0.26115,16.440001,WesternGhats
0.0266,0.0438,0.028,0.2626,21.610001,WesternGhats
0.0261,0.047,0.02575,0.27855,24.350000381469727,WesternGhats
0.02785,0.04775,0.0267,0.31185,22.620001,WesternGhats
0.0223,0.04145,0.02315,0.31365,18.399999618530273,WesternGhats
0.0307,0.0488,0.0309,0.2905,22.059999,WesternGhats
0.0271,0.0457,0.0269,0.27455,22.399999618530273,WesternGhats
0.0285,0.04755,0.0271,0.31195,14.020000457763672,WesternGhats
0.0286,0.0506,0.0331,0.302,15.390000343322754,WesternGhats
0.0269,0.042,0.0252,0.2579,24.979999542236328,WesternGhats
0.0255,0.044,0.0263,0.2766,7.489999771118164,WesternGhats
0.0351,0.05635,0.0477,0.2652,8.149999618530273,WesternGhats
0.0262,0.0444,0.0258,0.2863,18.5,WesternGhats
0.023,0.04315,0.024,0.28095,21.879999,WesternGhats
0.0415,0.0647,0.0498,0.2542,4.869999885559082,WesternGhats
0.04835,0.07335,0.067,0.2719,4.150000095367432,WesternGhats
0.029,0.0485,0.0318,0.3061,15.8100004196167,WesternGhats
0.05365,0.08275,0.10225,0.27205,11.199999809265137,WesternGhats
0.0349,0.0528,0.0417,0.2654,8.949999809265137,WesternGhats
0.0626,0.0947,0.1404,0.2234,2.6600000858306885,WesternGhats
0.04955,0.07505,0.0894,0.2743,14.1899995803833,WesternGhats
0.0341,0.053,0.0384,0.2936,21.950001,WesternGhats
0.04105,0.0633,0.0507,0.2822,19.959999,WesternGhats
0.0285,0.052,0.0322,0.2622,15.550000190734863,WesternGhats
0.0275,0.0437,0.0283,0.2333,16.079999923706055,WesternGhats
0.0304,0.0472,0.0331,0.272,16.379999,WesternGhats
0.0287,0.0477,0.033,0.2759,17.90999984741211,WesternGhats
0.0289,0.0488,0.0334,0.2779,20.719999,WesternGhats
0.0258,0.0415,0.0249,0.2418,27.559999,WesternGhats
0.06335,0.0903,0.1174,0.2337,2.7699999809265137,WesternGhats
0.0294,0.050775,0.02935,0.28085,15.510000228881836,WesternGhats
0.0356,0.0497,0.03975,0.2341,11.199999809265137,WesternGhats
0.0556,0.07896667,0.08395,0.22365,2.359999895095825,WesternGhats
0.0531,0.0752,0.07063334,0.2807,2.4700000286102295,WesternGhats
0.03485,0.05375,0.042633332,0.29695,16.520000457763672,WesternGhats
0.0402,0.061133333,0.0528,0.27215832,16.370001,WesternGhats
0.05892,0.0886,0.09076667,0.27073333,2.390000104904175,WesternGhats
0.03488,0.05315,0.04505,0.2456,15.65999984741211,WesternGhats
0.02955,0.0541,0.03035,0.29015,10.479999542236328,WesternGhats
0.0445,0.0765,0.0603,0.3307,2.759999990463257,WesternGhats
0.03425,0.05495,0.05455,0.2371,4.769999980926514,WesternGhats
0.02945,0.0511,0.0319,0.31075,18.84000015258789,WesternGhats
0.0249,0.0397,0.0272,0.2163,23.68000030517578,WesternGhats
0.0295,0.0473,0.0373,0.2631,12.050000190734863,WesternGhats
0.05595,0.07785,0.09645,0.23695,13.979999542236328,WesternGhats
0.0319,0.052,0.044,0.2663,8.619999885559082,WesternGhats
0.05055,0.0734,0.08125,0.26525,10.220000267028809,WesternGhats
0.0329,0.05325,0.04025,0.24555,9.960000038146973,WesternGhats
0.029666666,0.048,0.02965,0.23945,23.559999,WesternGhats
0.030333333,0.05465,0.0327,0.31285715,11.760000228881836,WesternGhats
0.030625,0.0508875,0.03075,0.2549,11.119999885559082,WesternGhats
0.0263,0.045833334,0.0267,0.24105,15.119999885559082,WesternGhats
0.0282,0.048,0.03035,0.2621,14.270000457763672,WesternGhats
0.025675,0.041525,0.023016667,0.22355,19.889999,WesternGhats
0.0265,0.04815,0.0267,0.26805,26.670000076293945,WesternGhats
0.02765,0.0511,0.028933333,0.28592,16.850000381469727,WesternGhats
0.0262,0.04385,0.0253,0.3022,21.5,WesternGhats
0.04035,0.0666,0.057466667,0.2907,3.140000104904175,WesternGhats
0.0286,0.048675,0.0277,0.28385,22.360001,WesternGhats
0.032866668,0.056775,0.037,0.289275,16.93000030517578,WesternGhats
0.0625,0.08045,0.0989,0.19758333,4.190000057220459,WesternGhats
0.0313,0.0579,0.0386,0.2809,24.610001,WesternGhats
0.03645,0.059125,0.0436,0.25112,12.579999923706055,WesternGhats
0.050866667,0.0722,0.064166665,0.25323334,13.739999771118164,WesternGhats
0.0543,0.0454,0.029666666,0.0211,2.8399999141693115,WesternGhats
0.05345,0.0452,0.029966667,0.021233333,2.049999952316284,WesternGhats
0.0535,0.0454625,0.0287,0.02055,2.6500000953674316,WesternGhats
0.052566666,0.045525,0.030066667,0.02085,2.240000009536743,WesternGhats
0.0526,0.044342857,0.03024,0.020658333,2.6500000953674316,WesternGhats
0.054114286,0.045516666,0.03085,0.021,2.390000104904175,WesternGhats
0.05295,0.044383332,0.030575,0.0204125,2.3499999046325684,WesternGhats
0.0532,0.045775,0.030757142,0.020516668,2.240000009536743,WesternGhats
0.0524,0.046,0.0299,0.02124,2.2799999713897705,WesternGhats
0.052,0.04524,0.02968,0.021828571,2.5399999618530273,WesternGhats
0.05485,0.04552,0.030733334,0.0218,2.569999933242798,WesternGhats
0.052533332,0.04485,0.0297,0.0213375,2.200000047683716,WesternGhats
0.0286,0.0482,0.0281,0.2869,18.379999,WesternGhats
0.04325,0.0625,0.06445,0.2558,11.609999656677246,WesternGhats
0.0297,0.04985,0.0326,0.2708,12.170000076293945,WesternGhats
0.0607,0.085,0.1117,0.20965,4.860000133514404,WesternGhats
0.0271,0.04585,0.02815,0.23545,18.799999,WesternGhats
0.02985,0.0471,0.034,0.24895,15.130000114440918,WesternGhats
0.02645,0.04435,0.02785,0.2546,11.819999694824219,WesternGhats
0.03645,0.05575,0.04755,0.24795,20.209999,WesternGhats
0.0427,0.0681,0.0598,0.2686,11.229999542236328,WesternGhats
0.0293,0.0498,0.0299,0.2933,13.109999656677246,WesternGhats
0.0299,0.0501,0.0321,0.2676,12.359999656677246,WesternGhats
0.04045,0.06925,0.04925,0.3328,12.34000015258789,WesternGhats
0.03755,0.05895,0.05195,0.252,13.180000305175781,WesternGhats
0.03585,0.06955,0.041,0.3288,15.350000381469727,WesternGhats
0.02745,0.0475,0.0279,0.2626,10.329999923706055,WesternGhats
0.03245,0.05195,0.04225,0.26225,19.139999,WesternGhats
0.0336,0.0492,0.038,0.2634,27.010000228881836,WesternGhats
0.03215,0.05255,0.04375,0.29295,5.050000190734863,WesternGhats
0.033,0.0476,0.0355,0.2542,19.59000015258789,WesternGhats
0.0301,0.0508,0.0321,0.3285,15.960000038146973,WesternGhats
0.04,0.06475,0.0533,0.2766,6.059999942779541,WesternGhats
0.05485,0.0695,0.07025,0.2594,14.229999542236328,WesternGhats
0.04365,0.0607,0.0609,0.2044,15.130000114440918,WesternGhats
0.0399,0.06045,0.0524,0.2592,18.690001,WesternGhats
0.0258,0.0451,0.0279,0.2614,18.979999542236328,WesternGhats
0.02605,0.0456,0.0258,0.2581,14.949999809265137,WesternGhats
0.026,0.0471,0.0261,0.2492,28.799999,WesternGhats
0.0265,0.04255,0.028,0.2305,28.010000228881836,WesternGhats
0.0294,0.05435,0.0311,0.27875,19.799999,WesternGhats
0.0268,0.0486,0.0277,0.2872,14.529999732971191,WesternGhats
0.0298,0.0569,0.0348,0.2956,12.489999771118164,WesternGhats
0.0269,0.0477,0.0286,0.2569,15.649999618530273,WesternGhats
0.0294,0.0476,0.0309,0.2649,18.610001,WesternGhats
0.0521,0.0807,0.0786,0.3029,3.0199999809265137,WesternGhats
0.0259,0.0475,0.0275,0.2728,6.150000095367432,WesternGhats
0.03225,0.0565,0.0328,0.2824,8.239999771118164,WesternGhats
0.0329,0.0549,0.0403,0.2721,15.600000381469727,WesternGhats
0.0277,0.0477,0.0274,0.2851,8.199999809265137,WesternGhats
0.0291,0.04885,0.0296,0.2616,11.220000267028809,WesternGhats
0.0286,0.0496,0.0316,0.2661,3.759999990463257,WesternGhats
0.03395,0.05785,0.044366665,0.289425,7.630000114440918,WesternGhats
0.03705,0.061866667,0.056966666,0.261525,9.119999885559082,WesternGhats
0.022866666,0.0431,0.0248,0.28975,7.699999809265137,WesternGhats
0.0402,0.063475,0.06863333,0.25005832,9.4399995803833,WesternGhats
0.024,0.04285,0.027,0.27255,13.84000015258789,WesternGhats
0.035433333,0.05585,0.054525,0.283125,10.970000267028809,WesternGhats
0.055725,0.09023333,0.107625,0.296625,11.800000190734863,WesternGhats
0.0559,0.0891,0.1122,0.30205,11.890000343322754,WesternGhats
0.0259,0.0449,0.0308,0.2529,17.870001,WesternGhats
0.0243,0.0461,0.0263,0.2828,16.079999923706055,WesternGhats
0.06795,0.0978,0.12355,0.273,5.420000076293945,WesternGhats
0.0245,0.045,0.0251,0.2972,20.09000015258789,WesternGhats
0.02525,0.0463,0.02495,0.2928,20.649999618530273,WesternGhats
0.03025,0.0473,0.0329,0.28365,17.649999618530273,WesternGhats
0.0347,0.052,0.0459,0.22375,4.21999979019165,WesternGhats
0.02935,0.05075,0.03835,0.28885,7.550000190734863,WesternGhats
0.0395,0.0599,0.0582,0.2531,16.719999,WesternGhats
0.03045,0.0525,0.0333,0.29365,17.09000015258789,WesternGhats
0.0273,0.0498,0.0277,0.294,18.879999,WesternGhats
0.0323,0.0532,0.0344,0.2757,17.010000228881836,WesternGhats
0.0287,0.0489,0.0294,0.273,14.510000228881836,WesternGhats
0.03525,0.057,0.0465,0.28465,13.3100004196167,WesternGhats
0.0268,0.0489,0.0273,0.3018,15.180000305175781,WesternGhats
0.02915,0.04845,0.03165,0.27205,17.25,WesternGhats
0.0297,0.04805,0.03295,0.2421,15.1899995803833,WesternGhats
0.02715,0.04505,0.0283,0.2722,18.81999969482422,WesternGhats
0.03815,0.06075,0.0557,0.25395,6.539999961853027,WesternGhats
0.0327,0.0517,0.0365,0.264,24.700001,WesternGhats
0.024,0.0443,0.0255,0.3096,16.5,WesternGhats
0.0283,0.0441,0.0265,0.2981,27.950001,WesternGhats
0.02555,0.041,0.02535,0.2656,29.110001,WesternGhats
0.02675,0.0439,0.03115,0.2456,30.270000457763672,WesternGhats
0.0305,0.0473,0.0352,0.27835,29.110001,WesternGhats
0.0247,0.041,0.0245,0.2425,41.560001,WesternGhats
0.0412,0.06425,0.06943333,0.2504125,13.859999656677246,WesternGhats
0.03155,0.0502,0.03265,0.2473,27.530001,WesternGhats
0.02942,0.048,0.033533335,0.27145,13.479999542236328,WesternGhats
0.028725,0.0525,0.028,0.33558,5.429999828338623,WesternGhats
0.04565,0.0655,0.0742,0.24243334,11.90999984741211,WesternGhats
0.027,0.050433334,0.0268,0.2924,6.480000019073486,WesternGhats
0.028633334,0.05215,0.0306,0.3134,25.43000030517578,WesternGhats
0.033075,0.0523,0.037233334,0.28335,13.329999923706055,WesternGhats
0.0489,0.0669,0.0638,0.2311,17.360001,WesternGhats
0.03765,0.0585,0.041,0.294675,28.90999984741211,WesternGhats
0.02375,0.03935,0.02875,0.2428,21.5,WesternGhats
0.01965,0.0346,0.0215,0.24975,22.65999984741211,WesternGhats
0.0554,0.07705,0.0459,0.36875,30.030001,WesternGhats
0.02215,0.0405,0.02585,0.2555,18.739999771118164,WesternGhats
0.0215,0.041,0.0232,0.2856,12.600000381469727,WesternGhats
0.0355,0.05345,0.0404,0.2619,13.020000457763672,WesternGhats
0.0357,0.0608,0.0453,0.2729,4.150000095367432,WesternGhats
0.02835,0.048,0.02725,0.28585,19.700001,WesternGhats
0.0438,0.0622,0.0643,0.2366,9.25,WesternGhats
0.02585,0.0453,0.02895,0.2575,20.760000228881836,WesternGhats
0.0307,0.0483,0.0331,0.253,18.329999923706055,WesternGhats
0.0287,0.04485,0.0288,0.2784,11.710000038146973,WesternGhats
0.0369,0.05895,0.05335,0.31755,8.489999771118164,WesternGhats
0.03625,0.06105,0.0488,0.32125,9.8100004196167,WesternGhats
0.0388,0.0626,0.0528,0.3136,18.290001,WesternGhats
0.0293,0.0481,0.0297,0.2667,10.779999732971191,WesternGhats
0.0532,0.0452,0.029525,0.02143,2.2799999713897705,WesternGhats
0.05375,0.045485713,0.028975,0.0206125,2.130000114440918,WesternGhats
0.054133333,0.04645,0.029925,0.02188,2.5399999618530273,WesternGhats
0.05222,0.04535,0.028966667,0.02104,2.240000009536743,WesternGhats
0.05235,0.04538,0.029025,0.021225,2.0899999141693115,WesternGhats
0.053433333,0.045316666,0.0301625,0.021233333,2.240000009536743,WesternGhats
0.0525,0.045275,0.0288,0.021,2.3499999046325684,WesternGhats
0.05215,0.0447,0.02958,0.02085,2.049999952316284,WesternGhats
0.05293333,0.045275,0.03018,0.021,2.2799999713897705,WesternGhats
0.054,0.045075,0.029466666,0.02188,1.9800000190734863,WesternGhats
0.033,0.0633,0.0358,0.3304,12.630000114440918,WesternGhats
0.0465,0.0712,0.0594,0.3033,13.789999961853027,WesternGhats
0.05235,0.0853,0.0768,0.3031,2.950000047683716,WesternGhats
0.04795,0.07055,0.0709,0.2651,13.34000015258789,WesternGhats
0.04215,0.05915,0.0504,0.273,5.639999866485596,WesternGhats
0.0239,0.0366,0.02105,0.16545,10.020000457763672,WesternGhats
0.0529,0.083,0.1173,0.25685,7.940000057220459,WesternGhats
0.02955,0.0495,0.0321,0.2843,13.710000038146973,WesternGhats
0.0304,0.0527,0.03145,0.3056,8.239999771118164,WesternGhats
0.031033333,0.049185716,0.02885,0.321025,25.209999,WesternGhats
0.0317,0.0475,0.028933333,0.277575,28.43000030517578,WesternGhats
0.035725,0.0539,0.032716665,0.33215,20.520000457763672,WesternGhats
0.0324,0.0534,0.0349,0.2661,21.719999,WesternGhats
0.031,0.0601,0.0353,0.316,14.569999694824219,WesternGhats
0.0296,0.057,0.0339,0.3004,15.050000190734863,WesternGhats
0.02725,0.04605,0.02965,0.2624,16.93000030517578,WesternGhats
0.0419,0.0691,0.0622,0.2842,19.290001,WesternGhats
0.02865,0.04745,0.0293,0.24225,21.079999923706055,WesternGhats
0.026,0.0511,0.0296,0.2758,24.229999542236328,WesternGhats
0.0307,0.0528,0.0315,0.2762,17.229999542236328,WesternGhats
0.0566,0.09115,0.1016,0.2769,22.770000457763672,WesternGhats
0.0419,0.0623,0.0631,0.2331,14.039999961853027,WesternGhats
0.0276,0.0458,0.0273,0.2576,26.370001,WesternGhats
